PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
-2.0896063062727084,0.6111344464139937,1.891274945714068,2.7533014314907738,1.64176152206561,1.2177331598752448,-0.6601859013562299,0.7042261742215671,0.3746010617891849,-0.1661043235923579,559,0
-3.041955813396101,-1.5872708268224085,-0.679386853900372,-0.8082279530532392,-1.2387181041414563,-0.2640973772906568,-0.0626271801185155,0.6902413885907124,0.0277387761495231,0.1618590582323587,602,0
0.196173648836406,-0.0685483045773963,0.4459374206120695,0.770124267298275,0.0939607607932594,0.0682362212250006,0.2554365636184991,-0.8648646349477033,-0.4618020817318341,0.1414135946701527,604,0
-1.4166033747915538,-1.1522958190254822,-0.3311332324518583,-0.6663637846945004,0.1513718064969698,0.3161820931500545,-0.3628036668567653,0.9717801994314544,0.0869098010430217,-0.0753489329928339,611,0
4.897202624214608,-0.0230607069663358,0.7785560571077146,1.1778980619937935,-1.5351159437584334,0.7140179614784317,-1.0741697486497184,0.0014994499096753,0.8467878564884851,-0.3339690497308789,618,1
-0.2739581651095649,-1.158436768560506,-0.3550096431194433,-0.9297777905040528,-0.0887311746007071,0.1366159555765421,-0.102108208801251,-0.2195690071184761,-0.059942807979346,-0.1755606940317119,635,0
3.2460996233940285,0.3949502663545799,0.6337194139634331,1.427122749398894,-0.6066315972666647,0.4632804887467006,-0.6016699894921613,-0.1856581164052375,0.4524892883147663,-0.2619777739423644,654,1
0.4832752537450281,-1.6721538577793549,-0.7280363930220992,-1.585831909967544,-0.5883120372497977,0.0012522367382201,-0.0850716101285624,0.2578932138444026,-0.2174305968647998,0.0240866384286806,664,0
-1.1232241871741826,0.2465996272944405,0.7175539762197551,1.4671722612093911,1.0312259213135255,0.8231626515065396,-0.4656346621514401,1.2726407773871309,-0.2575280128195548,0.2879320494880761,675,0
-2.2509390841767423,-0.5957060820069972,-0.3682051056044841,-0.0232707944903727,-0.3043328689787369,0.2518634288514836,-0.6073360023246227,1.1646305257616183,0.6221245697281413,-0.1778664100747275,720,0
-1.4910894285150849,-0.8157847650201637,0.3703782206783009,0.1034836739197079,0.252164754242473,0.1772446833811072,0.1769147801677213,-0.3979071641770137,0.0179713305677376,0.6532817937839879,728,0
