ID,mean,cv,skewness,kurtosis,weekend_ratio,summer_peak,winter_peak,trend_slope,seasonal_strength_weekly,n_peaks,peak_height_ratio,zero_percentage,avg_zero_run,cluster
18353,2.653616438356164,0.6777488482678269,1.5140757493533334,2.4104749319738756,2.0497329317839084,0.933570391032288,1.0,-0.0003952189288367,0.2824850836669778,28.0,3.623357114096039,0.0,0.0,1
18384,5.195480082191781,0.5075976925392133,3.8581729275266734,41.78653332922734,0.7601241459390801,0.599880401511231,1.0,0.0027831567403627,0.3873469850150259,13.0,6.6971891816629245,0.273972602739726,1.0,0
18399,2.8249780821917807,1.307313696422851,1.7206413672078402,2.1094129041496004,1.068587363322046,1.017865160811428,1.0,-0.0081018444165311,0.8779598624032342,8.0,5.400749866407013,23.56164383561644,2.774193548387097,0
18408,9.260468493150686,0.3277044697251833,0.5221896260032384,0.0948796154288502,1.097166357569195,0.7611979829349876,1.0,-0.0021344170987332,0.6165342185849035,17.0,2.2603608030718876,0.0,0.0,0
18433,8.563531506849316,0.2502498744792917,-1.0618716457186193,2.6176511578594797,1.129260293989309,0.8278338463923899,1.0,-0.0055294183696384,0.5020688827780213,25.0,1.6374085841553654,0.0,0.0,1
18450,12.251021917808218,0.1953187050788429,0.4401700797204286,0.3022186113129375,0.9586591649824152,0.8643001787537898,1.0,-0.0049540132223491,0.3280934843738923,28.0,1.6914507327652624,0.0,0.0,1
18468,2.4482931506849313,0.4855650378789435,1.7157497274756754,3.5255475161619625,0.9697727047222832,0.8317359609356074,1.0,-0.0011510876727135,0.199696379722813,19.0,2.8080787621681083,0.0,0.0,1
18499,4.302687671232877,0.4625673535676528,1.2243745098368035,2.196757047830647,0.9798775998149262,0.9268879622682548,1.0,-0.0001321270016756,0.2448703164288971,31.0,3.3448860572015833,0.0,0.0,1
18506,13.372194520547945,0.5869218784574619,0.1997637521354286,-1.042353971944827,0.973362714958794,0.3181764537091505,1.0,-0.0184862430069369,0.8552168071868893,16.0,2.4756594700391386,0.0,0.0,0
18514,5.003253402739726,0.4177043432273964,0.3637262378234252,-0.0453428465010601,1.004589929921599,0.6658540599050567,1.0,0.0014311224367817,0.5443643540024209,20.0,2.3208898421258053,0.0,0.0,1
18551,3.9867287671232874,0.3717677828770526,0.4230998412957234,-0.1561288625703558,0.9840590757558826,0.9521217116175572,1.0,0.0022291491351675,0.3588071587666887,32.0,2.190517717688001,0.0,0.0,1
18560,3.4353863013698627,0.3379784142319518,0.535625748136449,0.2068381277056477,1.0694824657156687,1.0593767337273483,1.0,0.0051435365218657,0.3264899208380683,22.0,2.1258162428743237,0.0,0.0,1
18562,9.947210950684932,0.3520299656714571,1.2234948084101869,3.0410670401845756,1.0122551833425582,0.8395166765804712,1.0,0.0040137612102471,0.3108152466278061,22.0,3.022857376713173,0.0,0.0,1
18616,8.365446575342466,0.7608920850180446,0.7612781033809218,-0.500860426453372,1.0235981526261149,0.2883082970301885,1.0,-0.0197366573466955,0.82570073312836,15.0,3.4564801459886527,0.0,0.0,0
18673,4.372383561643836,1.0888946677601927,3.3464426544507484,10.991275214847716,2.5172859474275406,0.7294500374675577,1.0,-0.0022995419805884,0.4273079852262369,20.0,6.515439370394506,0.0,0.0,1
18732,8.037591780821916,0.933314147368254,0.4544003236682918,-1.1652269759339429,1.0354117309217548,0.0783734970868894,1.0,-0.0154565115997857,0.9345405213091617,15.0,3.413460243833685,15.342465753424658,2.24,0
18737,3.634509589041096,0.4244344222338688,0.9829875518708076,0.7085107886813615,0.8065112541799667,1.2045404570846934,1.0,-0.0039224138313965,0.4843102973113162,18.0,2.4619552599284185,0.0,0.0,1
18752,2.0066547945205477,0.5821399885792986,1.3662805897484072,3.0612562134620074,0.938307130152196,0.6821605146178386,1.0,-8.364036592197278e-06,0.4806710751682732,23.0,4.41481017272664,0.0,0.0,1
18762,12.588879452054794,0.7742554195961473,0.0816953037221223,-1.5197637999202962,1.019271143461946,0.1522307098160248,1.0,-0.0470320381617035,0.8633676514614772,17.0,3.1127472583434694,0.0,0.0,0
18777,13.6928,0.334897109942754,1.9467760677588268,5.1625490109193475,1.126677483143816,0.9366895643633708,1.0,0.009957772387056,0.5809696313277747,15.0,2.550318415517644,0.0,0.0,0
18778,20.35305479452055,0.5428859894096957,0.5766209119879541,-0.979315943416811,1.2328653092703732,0.7884806652158699,1.0,-0.0183190408737904,0.8230261040647745,16.0,2.4418938828475145,0.0,0.0,0
18785,15.253649315068492,0.6072137283218368,0.0711579096849277,-0.4966113628785629,1.0601833232271334,0.3887423435785988,1.0,-0.0215076051951641,0.5199306307379454,18.0,2.640482888262804,0.0,0.0,0
18790,12.390789041095893,1.0343878011313026,0.7171898956345198,-0.7924214601245678,0.9637881618315384,0.0534936353858126,1.0,-0.0406995947910163,0.9399343946903908,12.0,3.647628883850531,0.0,0.0,0
18800,4.309528767123288,0.3295822636375431,0.5323190545676556,-0.8000778531074042,1.046210734655439,0.8372637205613646,1.0,-0.0019940793094172,0.2022504289545774,24.0,1.9319977774641477,0.0,0.0,1
18804,6.718213698630137,0.4627321820953594,1.0779504383305427,2.218256485163562,1.2538643761271384,0.9190738658685154,1.0,0.00106667489259,0.5392151413354115,19.0,3.237765420357988,0.0,0.0,1
18808,13.893008219178084,0.2630455294403315,0.5437723077206825,-0.2379812810601977,1.2008134703757465,1.0915663686839152,1.0,0.0005674391631274,0.4269336163978423,23.0,1.8556816200836608,0.0,0.0,1
18809,10.721553424657534,0.422878852851434,-0.0714456609924316,-0.1422318656581014,1.0307414739014165,0.8827499745730374,1.0,-0.0150709799295696,0.5263552717086295,24.0,2.188861918649593,0.0,0.0,1
18810,13.538030136986302,0.201876536265664,1.1759721409691968,1.719970980432202,1.176310716221957,0.9380593954723726,1.0,-0.0005963629902547,0.4288232408120782,27.0,1.877895066176844,0.0,0.0,1
18820,7.015441101369864,0.3255753357307197,3.2617813088285104,29.06266107684401,1.0927991068401155,0.9511113499655912,1.0,0.0003049830071343,0.3326336696269464,21.0,4.321609940404173,0.0,0.0,1
18921,9.284528767123287,0.4557196388016958,1.7845420906355527,11.345599028386374,1.213545033720892,0.8144614425986809,1.0,0.0023126991804512,0.1063599888199661,27.0,4.748652420155138,0.0,0.0,1
18922,15.322164383561644,0.2379372319940476,0.8358308727188459,1.493506349594595,0.994456865406916,1.010438201999565,1.0,0.0008596821996777,0.476827929016216,16.0,2.2079778778705395,0.0,0.0,1
18937,1.1400356164383565,1.208390687691356,1.061567383277793,0.5302729313432524,0.8871762472147111,2.3157288650218444,1.0,0.0034142477105198,0.6284432977864338,20.0,6.019987359202909,45.20547945205479,7.857142857142857,1
18942,10.523816438356162,0.1696918227454816,0.492161903308198,0.1383062054584942,1.013268057000802,1.034427839155467,1.0,0.0052658050011968,0.3480283571905376,23.0,1.5385103013568964,0.0,0.0,1
18988,15.655391942465751,0.1597519354678365,0.5431413885434963,-0.0589601175493998,1.1504706535041995,1.0821069396900078,1.0,0.0023190566295595,0.4185892309208504,25.0,1.489582636174298,0.0,0.0,1
19007,2.5007589041095892,0.2333678443623826,1.1373175108978828,1.597499573771156,1.0466399585046413,0.8702726591016012,1.0,-0.0010081360139972,0.1844566711692918,27.0,2.0265848065847405,0.0,0.0,1
19020,9.3276,0.2953017400347119,0.0551420721854774,-0.196933218566504,1.105491478462631,0.9601351884114592,1.0,-0.0025728502577593,0.2196429019520458,29.0,1.9183927269608472,0.0,0.0,1
